time, count
10832,8
10833,6
10834,9
10835,4
10836,3
10837,11
10838,5
10839,2
10840,6
10841,7
10842,10
10843,4
10844,6
10845,7
10846,4
10847,5
10848,4
10849,5
10850,3
10851,6
10852,9
10853,4
10854,5
10855,3
10857,4
10858,3
10859,2
10860,6
10861,7
10862,5
10863,5
10864,8
10865,5
10866,3
10867,3
10868,6
10869,6
10870,5
10871,4
10872,9
10873,5
10874,6
10875,3
10876,5
10877,1
10878,1
10879,5
10880,8
10881,1
10882,3
10883,5
10884,4
10885,2
10886,4
10887,1
10888,5
10889,5
10890,5
10891,2
10892,6
10893,6
10894,5
10895,7
10896,7
10897,8
10898,1
10899,10
10900,4
10901,5
10902,5
10903,3
10904,4
10905,6
10906,6
10907,10
10908,10
10909,13
10910,8
10911,19
10912,9
10913,18
10914,14
10918,4
10919,1
10920,12
10921,10
10922,16
10923,12
10924,7
10925,6
10926,4
10927,7
10928,7
10929,5
10930,4
10931,6
10932,8
10933,2
10934,5
10935,3
10936,3
10937,6
10938,3
10939,5
10940,5
10941,10
10942,2
10943,6
10944,6
10945,4
10946,8
10947,1
10948,4
10949,3
10950,7
10951,3
10952,8
10953,4
10954,4
10955,2
10956,8
10957,4
10958,5
10959,3
10960,3
10961,8
10962,7
10963,3
10964,7
10965,2
10966,7
10967,6
10968,3
10969,5
10970,5
10971,2
10972,3
10973,3
10974,2
10975,5
10976,4
10977,2
10978,8
10979,3
10980,4
10981,5
10982,7
10983,2
10984,4
10985,7
10986,2
10987,5
10988,4
10989,2
10990,1
10991,4
10992,5
10993,4
